Query_ID,Hit_Count,Min_Evalue,Max_Bitscore,Source_Files
D00723:439:HGFFGBCX3:1:1211:14101:86472,2,2.03e-07,35.8,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1209:10254:49707,1,5.23e-06,32.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1209:3664:50550,6,2.73e-09,41.2,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1209:20341:55667,2,5.63e-06,32.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1209:2504:70004,7,6.71e-12,48.5,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1209:20851:71705,3,2.97e-06,32.7,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1212:14558:37244,1,3.1e-06,32.7,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1212:12153:62502,1,4.51e-06,32.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1212:15347:68233,1,6.99e-07,34.3,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1212:9794:84098,2,2.29e-18,67.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1212:5696:94185,1,6.96e-06,31.6,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1212:11244:95160,1,4.95e-07,34.7,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1212:18975:95976,1,2.01e-07,35.8,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1210:11551:14596,3,1.58e-17,64.3,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1210:3910:16132,2,3.43e-07,35.4,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1210:13408:27299,2,1.39e-06,33.5,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1210:7063:75434,1,5.63e-06,32.0,sl20100_comb.part_011_blastx.txt
D00723:439:HGFFGBCX3:1:1210:11383:80529,2,1.6e-14,55.8,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1210:12127:98056,2,1.42e-06,33.5,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:7615:4482,2,8.81e-06,31.2,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:7759:4617,1,1.05e-09,42.4,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:19933:17872,2,3.39e-06,32.3,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:19570:18023,7,3.51e-11,46.6,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:1593:21150,7,6.42e-09,40.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:1450:30887,2,4.81e-08,37.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:14392:46273,6,3.32e-09,40.8,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:16175:52809,5,4.62e-08,37.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:16844:60112,1,1.84e-06,33.1,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:6038:71882,2,4.51e-13,52.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:20799:80029,1,9.32e-07,33.9,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:15133:82162,1,7.7e-06,31.6,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:19478:84486,2,4.84e-09,40.4,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1213:9131:95937,7,8.5e-09,39.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1216:17628:21699,6,3.85e-09,40.8,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1216:5961:35052,7,2.75e-10,43.9,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1214:18238:5534,7,5.73e-08,37.4,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1214:16228:13226,2,6.62e-06,31.6,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1214:20009:64538,1,1.49e-10,44.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1214:15711:73699,1,3.92e-07,35.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1214:17385:81116,3,5.27e-07,34.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:13206:5895,2,1.91e-07,35.8,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:1524:6775,2,1.49e-06,33.5,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:14291:6830,2,4.79e-09,40.4,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:17750:10743,7,1.43e-13,53.1,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:10847:12793,2,3.35e-07,35.4,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:17874:29752,4,1.03e-06,33.9,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:14353:34841,7,2.11e-13,52.8,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:8632:37050,1,2.57e-06,32.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:1918:37661,1,3.56e-06,32.3,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:9507:50981,1,9.32e-07,33.9,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:16660:67432,1,4.12e-06,32.3,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:7980:71403,7,3.65e-10,43.5,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:14508:80888,7,2.99e-15,58.2,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:1215:2715:87463,2,3.1e-06,32.3,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:14116:15435,1,4.68e-08,37.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:6642:52668,2,5.23e-06,32.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:10451:66307,2,4.7e-06,32.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:15121:67860,2,3.12e-06,32.3,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:17653:71873,2,5.27e-07,34.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:12266:74957,1,6.95e-13,51.2,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:6605:75525,1,3.61e-08,38.1,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:1778:84366,2,5.47e-16,60.1,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2101:20312:95482,2,1.91e-07,35.8,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2103:16343:12880,2,1.13e-07,36.6,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2103:8374:20108,1,2.95e-06,32.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2103:1207:43140,1,1.47e-06,33.5,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2103:4471:47344,2,1.45e-06,33.5,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2103:12508:50962,7,9.28e-10,42.4,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2103:4000:53826,1,2.43e-09,41.2,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2103:9092:67551,1,6.24e-06,31.6,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2102:15401:18481,2,1.55e-06,33.5,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2102:14672:23485,5,7.12e-10,42.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2102:3032:39769,1,1.18e-09,42.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2102:10686:44711,1,4.09e-08,37.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2102:7078:53230,1,6.46e-07,34.3,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2102:18655:71206,2,1.37e-16,61.6,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2102:19317:90235,1,5.07e-06,32.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2104:6264:13852,1,5.55e-06,32.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2104:9315:44595,1,9.69e-06,31.2,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2104:16663:45986,3,1.07e-10,45.1,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2104:20997:55412,6,1.08e-08,39.7,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2104:16723:67450,4,1.72e-09,41.6,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2104:9734:87477,2,1.05e-16,62.0,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2104:16297:93416,2,1.59e-06,33.5,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2105:11836:6696,2,5.34e-09,40.4,sl20100_comb.part_012_blastx.txt
D00723:439:HGFFGBCX3:1:2105:17881:27678,1,3.66e-06,32.3,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2105:13312:44122,1,8.64e-07,33.9,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2105:4108:47355,1,1.91e-08,38.9,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2105:1868:71748,2,4.2e-08,37.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2105:19269:72437,3,2.28e-08,38.5,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2105:5901:90490,1,1.63e-09,42.0,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2105:4663:90818,1,3.13e-12,49.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:10039:27565,1,6.76e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:12208:30238,1,5.13e-10,43.1,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:3258:51818,1,1.27e-09,42.0,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:18614:54336,1,1.51e-10,44.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:13340:69725,6,8.49e-10,42.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:5191:75494,1,7.45e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:19272:76002,1,9.04e-10,42.4,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:5849:95659,2,7.38e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2106:16133:96986,1,7.52e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:15050:6718,1,7.46e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:2891:10402,3,6.75e-14,54.3,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:14722:14333,2,9.97e-15,56.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:12134:36565,2,4.22e-15,57.4,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:6092:56655,1,5.47e-08,37.4,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:19880:73706,2,4.87e-08,37.4,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:17225:76523,2,1.97e-06,33.1,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:8664:91980,1,1.3e-08,39.3,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:12229:95668,2,1.13e-18,67.8,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2108:6405:97705,4,1.02e-07,36.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:15700:9044,6,3.65e-10,43.5,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:3010:16073,3,7.7e-08,37.0,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:17275:22642,1,7.53e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:12319:26827,1,3.73e-07,35.0,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:15271:67878,1,8.12e-08,37.0,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:1940:83085,2,1.11e-15,59.3,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:14828:84489,1,3.28e-07,35.4,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:7834:91819,1,1.1e-06,33.9,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2107:9073:99181,7,9.96e-18,65.1,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2109:6864:2566,1,7.21e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2109:6875:9844,2,5.2e-06,32.0,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2109:13183:9980,2,6.12e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2109:19133:33315,7,1.68e-08,38.9,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2109:11937:61605,1,6.8e-12,48.5,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2109:8776:80871,7,3.91e-10,43.5,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2109:8454:89803,1,7.22e-07,34.3,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2111:7837:4383,7,3.43e-15,57.8,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2111:20449:10205,1,1.31e-12,50.4,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2111:20786:32326,2,9.7e-07,33.9,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2111:13602:45395,1,1.01e-08,39.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2111:5717:47153,1,1.55e-06,33.5,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2110:16574:20244,1,9.83e-06,31.2,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2110:2260:40323,1,1.42e-06,33.5,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2110:20273:48835,6,6.09e-10,43.1,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2110:8689:71990,1,2.42e-11,47.0,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2110:10230:76987,1,8.74e-06,31.2,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2110:9668:84773,3,2.49e-06,32.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2110:1315:88712,2,5.3e-07,34.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2110:17500:98382,2,1.1e-06,33.9,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:2896:10880,2,5.54e-13,51.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:2031:26267,1,3.89e-06,32.3,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:12459:51061,6,2.12e-07,35.8,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:1322:52866,1,6.04e-06,31.6,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:14735:60747,2,3.1e-06,32.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:6462:61806,1,2.03e-10,44.3,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:13309:69829,1,4.59e-08,37.7,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:16679:77780,7,1.82e-11,47.4,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2112:15235:96634,3,2.44e-07,35.8,sl20100_comb.part_013_blastx.txt
D00723:439:HGFFGBCX3:1:2113:11530:58130,1,1.75e-06,33.1,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2113:18431:86732,3,4.47e-06,32.0,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2113:6295:96401,7,4.45e-09,40.4,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2114:14452:3688,2,4.09e-09,40.8,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2114:6851:4598,1,6.41e-07,34.7,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2114:7714:12421,1,5.55e-06,32.0,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2114:12530:28350,2,3.61e-07,35.0,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2114:15184:54669,2,3.59e-06,32.3,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2114:7117:75065,1,3.74e-06,32.3,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2116:10725:69394,1,1.68e-06,33.5,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2116:16515:86702,1,1.19e-13,53.5,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2115:11310:3288,7,5.25e-12,48.9,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2115:15021:27339,7,9.83e-10,42.4,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2115:11783:43671,1,1.32e-10,45.1,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2115:14928:45811,7,1.86e-10,44.3,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2115:19287:71734,1,2.4e-08,38.5,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2201:7179:70022,1,4.64e-06,32.0,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2201:9246:71469,2,8.57e-12,48.1,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2201:8907:82821,1,1.56e-12,50.4,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2201:3015:87942,2,1.58e-08,38.9,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2201:2588:91075,6,5.91e-08,37.4,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2201:18453:100107,4,3.91e-07,35.0,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2202:2735:7592,2,1.03e-06,33.9,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2202:20378:7554,1,9.81e-09,39.7,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2202:15947:35348,1,3.45e-06,32.3,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2202:15175:42015,2,2.15e-08,38.5,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2202:20666:63144,1,1.27e-08,39.3,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2202:9184:88414,2,2.2e-06,33.1,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2202:12113:94367,7,2.29e-09,41.2,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:9953:11702,1,1.02e-07,36.6,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:12810:16851,1,9e-06,31.2,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:17795:19161,2,5.7e-07,34.7,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:1978:39976,3,1.13e-08,39.3,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:9159:61655,2,5.38e-06,32.0,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:10214:64223,3,8.86e-06,31.2,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:14506:69431,2,1.13e-10,45.1,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:13170:69632,7,6.26e-10,43.1,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2203:20282:92295,1,5.44e-06,32.0,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2204:7922:6106,2,1.29e-07,36.6,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2204:4730:27773,4,1.41e-08,39.3,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2204:16110:33708,1,7.95e-08,37.0,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2204:20372:69621,1,2.95e-07,35.4,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2204:4991:78024,1,2.52e-06,32.7,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2205:3242:12761,1,2.49e-07,35.8,sl20100_comb.part_014_blastx.txt
D00723:439:HGFFGBCX3:1:2205:6367:37992,7,1.1e-10,45.1,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2205:13211:42916,7,8.76e-15,56.6,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2205:19314:43896,2,2.95e-07,35.4,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2205:6184:45206,4,4.01e-07,35.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2205:20911:62029,1,5.63e-07,34.7,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2205:13910:79503,3,1.01e-07,36.6,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2205:19552:92295,7,3.47e-07,35.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:19387:3257,2,2.07e-06,33.1,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:15641:21919,2,9.23e-07,33.9,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:8531:24242,1,6.76e-06,31.6,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:20160:27135,2,1.05e-18,67.8,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:19205:42120,1,1.2e-06,33.9,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:20870:53426,1,5.08e-06,32.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:13517:55992,7,2.09e-09,41.6,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:5191:93558,3,2.73e-08,38.5,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2206:20886:94520,3,1.15e-08,39.3,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2208:3042:27464,1,2.67e-08,38.5,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2208:4475:43951,3,1.69e-09,41.6,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2208:8885:74426,3,1.69e-09,41.6,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2208:7141:83881,2,8.65e-16,59.7,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:16578:16991,1,1.3e-08,39.3,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:21231:24139,1,9.05e-08,37.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:9116:31604,5,8.01e-08,37.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:10755:52549,6,3.59e-16,60.8,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:7581:53676,4,7.73e-07,34.3,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:20804:54689,3,2.23e-08,38.5,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:9587:79114,2,1.8e-14,55.8,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:17772:84137,1,1.01e-08,39.7,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:16108:94567,7,1.14e-09,42.4,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2207:14884:100199,2,4.12e-07,35.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:16424:7004,1,7.95e-10,42.7,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:7432:21110,2,3.66e-08,38.1,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:1522:36172,4,3.21e-07,35.4,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:9227:37394,1,4.54e-07,35.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:16376:50182,1,3.71e-06,32.3,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:18809:62983,2,4.16e-16,60.5,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:10643:75740,2,4.7e-06,32.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:3820:76615,1,5.98e-07,34.7,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:9673:88224,1,1.21e-08,39.3,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2209:15500:89411,1,9.66e-06,31.2,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2210:11650:11388,1,3.8e-07,35.0,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2210:9469:22378,1,1.8e-07,36.2,sl20100_comb.part_015_blastx.txt
D00723:439:HGFFGBCX3:1:2210:15294:23826,1,9.01e-06,31.2,sl20100_comb.part_015_blastx.txt
